"year","month","day","site","side-LTERtransect","zone-LTERreplicate","transect","classcode","size","mpa_status","reserve","year_mpa","count","area"
2018,8,"24","MOHK","1","C",NA,"PANINT",6.9,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","C",NA,"PANINT",7.2,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","C",NA,"PANINT",7.3,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","C",NA,"PANINT",7.3,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","C",NA,"PANINT",7.4,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","C",NA,"PANINT",7.6,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","C",NA,"PANINT",7.6,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","C",NA,"PANINT",7.8,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","C",NA,"PANINT",7.8,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","C",NA,"PANINT",8.2,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","C",NA,"PANINT",8.3,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","C",NA,"PANINT",8.4,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","C",NA,"PANINT",8.4,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",5,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",5,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",5,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",5.3,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",5.3,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",5.3,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",5.4,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",5.5,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",5.5,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",5.5,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",5.6,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.1,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.2,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.2,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.3,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.3,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.3,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.4,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.4,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.4,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.5,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.5,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.6,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.7,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.7,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.7,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",6.8,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.8,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.8,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",6.8,"REFERENCE","OUT",0,4,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,4,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,5,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7.3,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.3,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.3,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.3,"REFERENCE","OUT",0,4,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.3,"REFERENCE","OUT",0,5,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7.4,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.4,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7.5,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7.6,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.6,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.6,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.6,"REFERENCE","OUT",0,4,300
2018,8,"24","MOHK","1","D",NA,"PANINT",7.8,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",7.8,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8,"REFERENCE","OUT",0,4,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8,"REFERENCE","OUT",0,5,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.1,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.2,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.2,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,4,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,5,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,6,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.4,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.4,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.4,"REFERENCE","OUT",0,3,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.5,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.5,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.6,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.6,"REFERENCE","OUT",0,2,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.6,"REFERENCE","OUT",0,3,NA
2018,8,"24","MOHK","1","D",NA,"PANINT",8.6,"REFERENCE","OUT",0,4,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.7,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","1","D",NA,"PANINT",8.8,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","A",NA,"PANINT",8,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","A",NA,"PANINT",8.1,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","A",NA,"PANINT",8.5,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","B",NA,"PANINT",7.5,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","B",NA,"PANINT",7.8,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","B",NA,"PANINT",7.9,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","C",NA,"PANINT",7.4,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","C",NA,"PANINT",7.8,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","C",NA,"PANINT",8.2,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","C",NA,"PANINT",8.3,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","C",NA,"PANINT",8.5,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",5.6,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",6.2,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","2","D",NA,"PANINT",7.2,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","2","D",NA,"PANINT",7.4,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",7.6,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",7.7,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",7.9,"REFERENCE","OUT",0,1,NA
2018,8,"24","MOHK","2","D",NA,"PANINT",7.9,"REFERENCE","OUT",0,2,300
2018,8,"24","MOHK","2","D",NA,"PANINT",8.2,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",8.3,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",8.4,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",8.5,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",8.6,"REFERENCE","OUT",0,1,300
2018,8,"24","MOHK","2","D",NA,"PANINT",8.7,"REFERENCE","OUT",0,1,300
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",3,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,3,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,4,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,5,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,6,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,7,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,8,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,9,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,10,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,11,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,12,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",4,"reference","OUT",0,13,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,3,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,4,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,5,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,6,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,7,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,8,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,9,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,10,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",5,"reference","OUT",0,11,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",6,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",6,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",6,"reference","OUT",0,3,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",6,"reference","OUT",0,4,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",6,"reference","OUT",0,5,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",6,"reference","OUT",0,6,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",7,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",1,"PANINT",8,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",2,"PANINT",5,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",2,"PANINT",5,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",2,"PANINT",6,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","CEN","INNER",2,"PANINT",9,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",3,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",3,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,1,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,2,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,3,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,4,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,5,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,6,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",4,"reference","OUT",0,7,NA
2018,8,"28","SCI_VALLEY","E","INNER",2,"PANINT",5,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",3,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,3,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,4,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,5,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,6,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",4,"reference","OUT",0,7,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",5,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",5,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",5,"reference","OUT",0,3,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",5,"reference","OUT",0,4,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",6,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",6,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",7,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",8,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",8,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",9,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",1,"PANINT",10,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",2,"PANINT",5,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",2,"PANINT",5,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",2,"PANINT",6,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",2,"PANINT",6,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",2,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","INNER",2,"PANINT",9,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","MID",1,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","MID",1,"PANINT",9,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",1,"PANINT",4,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",1,"PANINT",4,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",1,"PANINT",5,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",1,"PANINT",5,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",1,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",6,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",7,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",7,"reference","OUT",0,3,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",8,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",8,"reference","OUT",0,2,NA
2018,8,"29","SCI_YELLOWBANKS","CEN","OUTER",2,"PANINT",8,"reference","OUT",0,3,NA
2018,8,"29","SCI_YELLOWBANKS","W","INNER",2,"PANINT",3,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","W","INNER",2,"PANINT",7,"reference","OUT",0,1,NA
2018,8,"29","SCI_YELLOWBANKS","W","INNER",2,"PANINT",7,"reference","OUT",0,2,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",1,"PANINT",21,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",7,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",8,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",8,"SMR","IN",2003,2,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",9,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",13,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",14,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","INNER",2,"PANINT",15,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",7,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",8,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",8,"SMR","IN",2003,2,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",9,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",10,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",11,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","E","MID",1,"PANINT",14,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","W","INNER",1,"PANINT",12,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","W","INNER",1,"PANINT",13,"SMR","IN",2003,1,NA
2018,9,"19","SCI_GULL_ISLE","W","MID",2,"PANINT",16,"SMR","IN",2003,1,NA
2018,9,"20","SRI_SOUTH_POINT","E","INNER",1,"PANINT",7,"SMR","IN",2003,1,NA
2018,9,"20","SRI_SOUTH_POINT","E","INNER",1,"PANINT",13,"SMR","IN",2003,1,NA
2018,9,"20","SRI_SOUTH_POINT","E","INNER",2,"PANINT",8,"SMR","IN",2003,1,NA
2018,9,"20","SRI_SOUTH_POINT","E","MID",2,"PANINT",9,"SMR","IN",2003,1,NA
2018,9,"20","SRI_SOUTH_POINT","E","MID",2,"PANINT",10,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",6,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",9,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",9,"SMR","IN",2003,2,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",9,"SMR","IN",2003,3,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",9,"SMR","IN",2003,4,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",10,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",1,"PANINT",10,"SMR","IN",2003,2,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",2,"PANINT",8,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",2,"PANINT",9,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",2,"PANINT",11,"SMR","IN",2003,1,NA
2018,10,"16","SCI_GULL_ISLE","E","OUTER",2,"PANINT",12,"SMR","IN",2003,1,NA
2018,10,"8","SCI_YELLOWBANKS","W","MID",1,"PANINT",4,"reference","OUT",0,1,NA
2018,10,"8","SCI_YELLOWBANKS","W","MID",1,"PANINT",4,"reference","OUT",0,2,NA
2018,10,"8","SCI_YELLOWBANKS","W","MID",1,"PANINT",5,"reference","OUT",0,1,NA
2018,10,"8","SCI_YELLOWBANKS","W","MID",1,"PANINT",5,"reference","OUT",0,2,NA
2018,10,"8","SCI_YELLOWBANKS","W","MID",1,"PANINT",5,"reference","OUT",0,3,NA
2018,10,"8","SCI_YELLOWBANKS","W","MID",1,"PANINT",6,"reference","OUT",0,1,NA
2018,10,"8","SCI_YELLOWBANKS","W","OUTER",2,"PANINT",8,"reference","OUT",0,1,NA
2018,10,"8","SCI_YELLOWBANKS","W","OUTER",2,"PANINT",10,"reference","OUT",0,1,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",3.5,"REFERENCE","OUT",0,1,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",3.5,"REFERENCE","OUT",0,2,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,1,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,2,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,3,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,4,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,5,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,6,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,7,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,8,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,9,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,10,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,11,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,12,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,13,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,14,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4,"REFERENCE","OUT",0,15,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,1,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,2,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,3,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,4,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,5,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,6,NA
2018,11,"08","MOHK","2",NA,NA,"STRPURAD",4.5,"REFERENCE","OUT",0,7,NA
