campus,method,year,month,day,site,side,zone,transect,classcode,size,depth,observer,count
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,3.9,10.1,AVREY PARSONS-FIELD,2
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4,10.1,AVREY PARSONS-FIELD,7
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.1,10.1,AVREY PARSONS-FIELD,1
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.2,10.1,AVREY PARSONS-FIELD,5
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.3,10.1,AVREY PARSONS-FIELD,10
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.4,10.1,AVREY PARSONS-FIELD,5
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.5,10.1,AVREY PARSONS-FIELD,4
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.6,10.1,AVREY PARSONS-FIELD,3
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.7,10.1,AVREY PARSONS-FIELD,1
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,4.9,10.1,AVREY PARSONS-FIELD,1
UCSB,SBTL_SIZEFREQ,2012,7,18,HORSESHOE_REEF,W,MID,1,STRPURAD,5.1,10.1,AVREY PARSONS-FIELD,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,0.6,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,1.3,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,1.4,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,1.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,1.7,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,1.8,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,1.9,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.2,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.3,7.9,ROBIN FRANCIS,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.4,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.6,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.8,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,2.9,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.1,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.2,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.3,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.4,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.7,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.8,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,3.9,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4,7.9,ROBIN FRANCIS,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.1,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.2,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.3,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.4,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.6,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.7,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.8,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,4.9,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.1,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.3,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.4,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.6,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.7,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,5.8,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,6,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,6.1,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,6.2,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,6.3,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,6.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,6.7,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,7.2,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,7.3,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,7.5,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,MESFRAAD,8.2,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,0.9,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1.1,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1.5,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1.6,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1.7,7.9,ROBIN FRANCIS,9
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1.8,7.9,ROBIN FRANCIS,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,1.9,7.9,ROBIN FRANCIS,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2,7.9,ROBIN FRANCIS,7
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.1,7.9,ROBIN FRANCIS,7
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.2,7.9,ROBIN FRANCIS,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.3,7.9,ROBIN FRANCIS,10
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.4,7.9,ROBIN FRANCIS,14
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.5,7.9,ROBIN FRANCIS,11
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.6,7.9,ROBIN FRANCIS,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.7,7.9,ROBIN FRANCIS,7
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.8,7.9,ROBIN FRANCIS,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,2.9,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,3,7.9,ROBIN FRANCIS,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,3.1,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,3.3,7.9,ROBIN FRANCIS,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,3.5,7.9,ROBIN FRANCIS,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,MID,1,STRPURAD,3.8,7.9,ROBIN FRANCIS,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,1.2,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,1.5,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,1.7,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,1.9,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.1,11.9,MAUREEN WISE,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.2,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.3,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.4,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.5,11.9,MAUREEN WISE,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.7,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.8,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,2.9,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.1,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.2,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.3,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.4,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.5,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.6,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.8,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,3.9,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.2,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.3,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.4,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.5,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.6,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.8,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,4.9,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.1,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.2,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.3,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.4,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.5,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.7,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,5.8,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,7,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,MESFRAAD,7.5,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,1.4,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,1.5,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,1.8,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,1.9,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.1,11.9,MAUREEN WISE,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.2,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.3,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.4,11.9,MAUREEN WISE,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.5,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.6,11.9,MAUREEN WISE,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.7,11.9,MAUREEN WISE,9
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.8,11.9,MAUREEN WISE,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,2.9,11.9,MAUREEN WISE,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3,11.9,MAUREEN WISE,11
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.1,11.9,MAUREEN WISE,4
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.2,11.9,MAUREEN WISE,6
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.3,11.9,MAUREEN WISE,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.4,11.9,MAUREEN WISE,7
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.5,11.9,MAUREEN WISE,5
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.6,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.7,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,3.9,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,4.5,11.9,MAUREEN WISE,3
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,4.6,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,4.7,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,4.8,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,5,11.9,MAUREEN WISE,2
UCSB,SBTL_SIZEFREQ,2012,7,19,IV_REEF,E,OUTER,1,STRPURAD,5.7,11.9,MAUREEN WISE,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,1.6,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,2,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,2.4,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,2.8,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3,6.1,DOUG SIMPSON,3
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3.1,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3.2,6.1,DOUG SIMPSON,4
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3.4,6.1,DOUG SIMPSON,4
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3.6,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3.7,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,3.8,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,4.1,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,4.2,6.1,DOUG SIMPSON,4
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,4.3,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,4.7,6.1,DOUG SIMPSON,3
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,4.8,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,4.9,6.1,DOUG SIMPSON,3
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5.2,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5.3,6.1,DOUG SIMPSON,3
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5.4,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5.5,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5.7,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,5.9,6.1,DOUG SIMPSON,5
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,6,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,6.2,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,6.4,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,6.6,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,6.8,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.1,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.2,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.3,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.4,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.6,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.8,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,7.9,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8.2,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8.3,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8.4,6.1,DOUG SIMPSON,2
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8.5,6.1,DOUG SIMPSON,4
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8.6,6.1,DOUG SIMPSON,1
UCSB,SBTL_SIZEFREQ,2012,7,23,SMI_CUYLER,W,INNER,1,MESFRAAD,8.7,6.1,DOUG SIMPSON,1
